id	locationID	countryCode	establishmentMeans	occurrenceRemarks
103232	BR-AL	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica","Pampa","Pantanal"]}
103232	BR-GO	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica","Pampa","Pantanal"]}
103232	BR-SP	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica","Pampa","Pantanal"]}
103232	BR-MG	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica","Pampa","Pantanal"]}
103232	BR-MT	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica","Pampa","Pantanal"]}
103232	BR-RN	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica","Pampa","Pantanal"]}
103232	BR-PB	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica","Pampa","Pantanal"]}
103232	BR-SE	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica","Pampa","Pantanal"]}
103232	BR-PR	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica","Pampa","Pantanal"]}
103232	BR-PI	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica","Pampa","Pantanal"]}
103232	BR-ES	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica","Pampa","Pantanal"]}
103232	BR-PA	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica","Pampa","Pantanal"]}
103232	BR-MS	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica","Pampa","Pantanal"]}
103232	BR-PE	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica","Pampa","Pantanal"]}
103232	BR-SC	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica","Pampa","Pantanal"]}
103232	BR-CE	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica","Pampa","Pantanal"]}
103237	BR-MG	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado"]}
103238	BR-MT	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
103238	BR-AC	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
103239	BR-PA	BR	NATIVA	{"phytogeographicDomain":["Amazônia"]}
103239	BR-AM	BR	NATIVA	{"phytogeographicDomain":["Amazônia"]}
103243	BR-GO	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado"]}
103243	BR-MA	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado"]}
103244	BR-MT	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
103244	BR-PA	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
103244	BR-AC	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
103244	BR-RO	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
103244	BR-AM	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
103256	BR-SC	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Mata Atlântica","Pampa"]}
103256	BR-RS	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Mata Atlântica","Pampa"]}
103257	BR-SC	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Mata Atlântica","Pampa"]}
103257	BR-SP	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Mata Atlântica","Pampa"]}
103257	BR-RS	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Mata Atlântica","Pampa"]}
103257	BR-PR	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Mata Atlântica","Pampa"]}
103258	BR-PR	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Pampa"]}
103258	BR-RS	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Pampa"]}
103260	BR-AM	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
103260	BR-RR	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
103261	BR-ES	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
103261	BR-BA	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
103261	BR-SE	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
103262	BR-BA	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Caatinga"]}
103263	BR-PR	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Pampa"]}
103264	BR-SP	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
103265	BR-SP	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
103275	BR-MS	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado"]}
103276	BR-MT	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
103276	BR-AC	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
103276	BR-PA	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
103276	BR-AP	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
103276	BR-AM	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
103276	BR-RO	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
103278	BR-AC	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
103278	BR-AP	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
103278	BR-AM	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
103278	BR-RO	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
103278	BR-PA	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
103278	BR-MT	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
103279	BR-RO	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Mata Atlântica"]}
103279	BR-ES	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Mata Atlântica"]}
103279	BR-BA	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Mata Atlântica"]}
103279	BR-AM	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Mata Atlântica"]}
103281	BR-AC	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
103281	BR-MA	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
103281	BR-AM	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
103281	BR-ES	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
103282	BR-BA	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
103282	BR-MT	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
103282	BR-RJ	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
103282	BR-GO	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
103282	BR-DF	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
103282	BR-MG	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
103282	BR-ES	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
103283	BR-AM	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
103283	BR-MA	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
103283	BR-MG	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
103283	BR-AC	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
103283	BR-RO	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
103283	BR-ES	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
103283	BR-DF	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
103283	BR-AP	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
103283	BR-MT	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
103283	BR-PA	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
103283	BR-RR	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
103284	BR-PA	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
103284	BR-BA	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
103284	BR-RJ	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
103284	BR-MG	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
103284	BR-RO	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
103284	BR-RS	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
103284	BR-ES	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
103284	BR-MA	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
103285	BR-SE	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Caatinga"]}
103285	BR-PB	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Caatinga"]}
103285	BR-MG	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Caatinga"]}
103285	BR-PE	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Caatinga"]}
103285	BR-AL	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Caatinga"]}
103285	BR-CE	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Caatinga"]}
103285	BR-BA	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Caatinga"]}
103285	BR-PI	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Caatinga"]}
103305	BR-AM	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
103322	BR-MG	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado"]}
103322	BR-BA	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado"]}
103322	BR-DF	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado"]}
103322	BR-TO	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado"]}
103322	BR-GO	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado"]}
103323	BR-PB	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
103323	BR-GO	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
103323	BR-SC	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
103323	BR-RJ	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
103323	BR-AL	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
103323	BR-PE	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
103323	BR-SP	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
103323	BR-MG	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
103323	BR-PR	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
103323	BR-ES	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
103323	BR-BA	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
103323	BR-SE	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
103323	BR-RN	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
103323	BR-CE	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
103324	BR-BA	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
103325	BR-ES	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
103325	BR-RJ	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
103325	BR-BA	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
103327	BR-AM	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
103328	BR-AM	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
103328	BR-RR	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
103329	BR-AM	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
103331	BR-AM	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
103331	BR-RR	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
103332	BR-BA	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
103332	BR-ES	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
103332	BR-MG	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
103333	BR-MG	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
103333	BR-ES	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
103333	BR-RJ	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
103335	BR-AM	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Amazônia"]}
103335	BR-PA	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Amazônia"]}
103335	BR-RO	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Amazônia"]}
103336	BR-AM	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Amazônia"]}
103337	BR-AM	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Amazônia"]}
103339	BR-PR	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Mata Atlântica","Pampa"]}
103339	BR-SC	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Mata Atlântica","Pampa"]}
103339	BR-RS	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Mata Atlântica","Pampa"]}
103340	BR-MG	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado"]}
103341	BR-PR	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
103341	BR-RS	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
103341	BR-MT	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
103341	BR-MS	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
103341	BR-GO	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
103341	BR-SC	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
103341	BR-DF	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
103341	BR-MG	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
103341	BR-SP	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
103342	BR-AP	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
103343	BR-RR	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
103346	BR-RS	BR	CULTIVADA	{"endemism":"Não endemica","phytogeographicDomain":["Mata Atlântica","Pampa"]}
103346	BR-ES	BR	CULTIVADA	{"endemism":"Não endemica","phytogeographicDomain":["Mata Atlântica","Pampa"]}
103346	BR-PR	BR	CULTIVADA	{"endemism":"Não endemica","phytogeographicDomain":["Mata Atlântica","Pampa"]}
103346	BR-SC	BR	CULTIVADA	{"endemism":"Não endemica","phytogeographicDomain":["Mata Atlântica","Pampa"]}
103346	BR-SP	BR	CULTIVADA	{"endemism":"Não endemica","phytogeographicDomain":["Mata Atlântica","Pampa"]}
103349	BR-MT	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado"]}
103349	BR-GO	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado"]}
103350	BR-MS	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado"]}
103371	BR-SC	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
103371	BR-RS	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
103371	BR-MG	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
103371	BR-GO	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
103371	BR-PR	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
103371	BR-MT	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
103371	BR-DF	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
103371	BR-MS	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
103371	BR-SP	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
103377	BR-RJ	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
103377	BR-MG	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
103384	BR-BA	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Mata Atlântica"]}
103384	BR-RJ	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Mata Atlântica"]}
103384	BR-ES	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Mata Atlântica"]}
103388	BR-AC	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
103388	BR-AM	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
103389	BR-BA	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado"]}
103390	BR-GO	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
103390	BR-MS	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
103390	BR-SP	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
103390	BR-MG	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
103390	BR-PR	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
103391	BR-RS	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Mata Atlântica","Pampa"]}
103392	BR-RR	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
103392	BR-AP	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
103392	BR-AM	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
103393	BR-AM	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Cerrado","Mata Atlântica","Pantanal"]}
103393	BR-GO	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Cerrado","Mata Atlântica","Pantanal"]}
103393	BR-PA	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Cerrado","Mata Atlântica","Pantanal"]}
103393	BR-MS	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Cerrado","Mata Atlântica","Pantanal"]}
103393	BR-MT	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Cerrado","Mata Atlântica","Pantanal"]}
103393	BR-RO	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Cerrado","Mata Atlântica","Pantanal"]}
103393	BR-RJ	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Cerrado","Mata Atlântica","Pantanal"]}
103396	BR-RS	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Pampa"]}
103397	BR-AP	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Amazônia"]}
103400	BR-AM	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
103413	BR-AM	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
103415	BR-PA	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
103415	BR-AM	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
103416	BR-MS	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Pantanal"]}
103417	BR-MG	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Caatinga"]}
103418	BR-AM	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
103420	BR-BA	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
103420	BR-SP	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
103420	BR-RJ	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
103420	BR-PR	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
103420	BR-SC	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
103420	BR-ES	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
103420	BR-RS	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
103422	BR-RJ	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
103422	BR-ES	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
103423	BR-BA	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado"]}
103423	BR-MG	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado"]}
103424	BR-SC	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
103424	BR-SP	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
103424	BR-PR	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
103425	BR-AM	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
103426	BR-AM	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Amazônia"]}
103427	BR-AM	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
103428	BR-AM	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
103431	BR-MS	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Pantanal"]}
103434	BR-MS	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Pantanal"]}
103434	BR-MG	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Pantanal"]}
103435	BR-PA	BR	CULTIVADA	{"phytogeographicDomain":["Amazônia"]}
103439	BR-MS	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica","Pantanal"]}
103439	BR-MG	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica","Pantanal"]}
103443	BR-RJ	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
103444	BR-BA	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Caatinga"]}
103445	BR-BA	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Caatinga"]}
103446	BR-PA	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
103446	BR-AM	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
103447	BR-BA	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Caatinga"]}
103448	BR-BA	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Caatinga"]}
103449	BR-BA	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Caatinga"]}
103450	BR-MG	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado"]}
103451	BR-MT	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado"]}
103452	BR-MT	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado"]}
103453	BR-BA	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
103453	BR-RJ	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
103453	BR-SP	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
